URL,Compnay Name,Series,Description,Contact Name,Product page,CA Section 01350,CDPH Standard Method V1.2-2017,Environmental Product Declaration (EPD),Green Squared Certificate,LEED PC 112 - Certified Multi-Attribute Products and Materials Compliant,NAHB National Green Building Standard - 611.2 Sustainable Products,IgCC 2015 - 505.3.2 Multi-Attribute Standard Compliant,UL GREENGUARD Certificate,UL GREENGUARD GOLD Certificate,"Green Building Codes, Standards & Rating Systems Guide",Tile Lifecycle Cost Comparison,The Natural Choice Informative Brochure
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/imperial,Manufacturas Vitromex S.A. de C.V.,Imperial,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/iluminos,Manufacturas Vitromex S.A. de C.V.,Iluminos,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/ibiza,Manufacturas Vitromex S.A. de C.V.,Ibiza,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/ibero-deco,Manufacturas Vitromex S.A. de C.V.,Ibero Deco,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/ibero,Manufacturas Vitromex S.A. de C.V.,Ibero,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/hudson,Manufacturas Vitromex S.A. de C.V.,Hudson,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2016-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/house-2,Manufacturas Vitromex S.A. de C.V.,House,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/house-1,Manufacturas Vitromex S.A. de C.V.,House,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2015-05-08 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/himalaya-stone,Manufacturas Vitromex S.A. de C.V.,Himalaya Stone,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2012-10-23 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/hepburn,Manufacturas Vitromex S.A. de C.V.,Hepburn,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/harvest,Manufacturas Vitromex S.A. de C.V.,Harvest,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/harmony,Manufacturas Vitromex S.A. de C.V.,Harmony,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/habana,Manufacturas Vitromex S.A. de C.V.,Habana,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/gante,Manufacturas Vitromex S.A. de C.V.,Gante,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/fresno,Manufacturas Vitromex S.A. de C.V.,Fresno,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/foresta,Manufacturas Vitromex S.A. de C.V.,Foresta,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/folk,Manufacturas Vitromex S.A. de C.V.,Folk,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/fioro,Manufacturas Vitromex S.A. de C.V.,Fioro,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/estilo,Manufacturas Vitromex S.A. de C.V.,Estilo,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/esencias,Manufacturas Vitromex S.A. de C.V.,Esencias,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/ellis,Manufacturas Vitromex S.A. de C.V.,Ellis,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2015-05-08 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/ellipse,Manufacturas Vitromex S.A. de C.V.,Ellipse,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/duquesa-2,Manufacturas Vitromex S.A. de C.V.,Duquesa,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2015-05-08 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/duquesa-1,Manufacturas Vitromex S.A. de C.V.,Duquesa,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/ducal,Manufacturas Vitromex S.A. de C.V.,Ducal,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2012-10-23 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/doramas,Manufacturas Vitromex S.A. de C.V.,Doramas,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/dodge-city,Manufacturas Vitromex S.A. de C.V.,Dodge City,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/diversity,Manufacturas Vitromex S.A. de C.V.,Diversity,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/delhi,Manufacturas Vitromex S.A. de C.V.,Delhi,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/decona,Manufacturas Vitromex S.A. de C.V.,Decona,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/darien,Manufacturas Vitromex S.A. de C.V.,Darien,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/cuzama,Manufacturas Vitromex S.A. de C.V.,Cuzama,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/cumberland,Manufacturas Vitromex S.A. de C.V.,Cumberland,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/cuarzo,Manufacturas Vitromex S.A. de C.V.,Cuarzo,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/corregidora,Manufacturas Vitromex S.A. de C.V.,Corregidora,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/corbera,Manufacturas Vitromex S.A. de C.V.,Corbera,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/continental,Manufacturas Vitromex S.A. de C.V.,Continental,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/constanzo,Manufacturas Vitromex S.A. de C.V.,Constanzo,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/congo,Manufacturas Vitromex S.A. de C.V.,Congo,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2012-10-23 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/condesa-mt,Manufacturas Vitromex S.A. de C.V.,Condesa MT,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/condesa-br,Manufacturas Vitromex S.A. de C.V.,Condesa BR,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/condesa,Manufacturas Vitromex S.A. de C.V.,Condesa,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2012-10-23 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/col%C3%B3n,Manufacturas Vitromex S.A. de C.V.,Colón,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/colina,Manufacturas Vitromex S.A. de C.V.,Colina,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2015-05-08 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/cohiba,Manufacturas Vitromex S.A. de C.V.,Cohiba,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/cofee-time,Manufacturas Vitromex S.A. de C.V.,Cofee Time,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/c%C3%B3digo-alerta,Manufacturas Vitromex S.A. de C.V.,Código Alerta,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2012-10-23 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/chicago-deco,Manufacturas Vitromex S.A. de C.V.,Chicago Deco,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/chicago-1,Manufacturas Vitromex S.A. de C.V.,Chicago,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/chateau,Manufacturas Vitromex S.A. de C.V.,Chateau,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-03271,Certified by ,SCS Global Services,valid 2014-02-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
https://greensquaredcertified.ecomedes.com/products/manufacturas-vitromex-sa-de-cv/cerbes,Manufacturas Vitromex S.A. de C.V.,Cerbes,,,https://www.vitromex.com/index.php,,,"Industry Wide (4789101745.101.1),Certified by ,UL Environment,valid 2020-04-01 to 2025-04-01","SCS-GS-02863,Certified by ,SCS Global Services,valid 2019-11-01 to 2025-10-31",Yes,Yes,Yes,,,https://whytile.com/library/tile-green-building-credits-requirements/,https://whytile.com/library/life-cycle-cost-study/,https://whytile.com/library/tcna-tile-natural-choice/
